ShortName	FullName
HEDEH;H	Hedera helix f. helix
HEDEHIB	Hedera hibernica
HEDEIBE	Hedera iberica
HEDERHI	Hedera rhizomatifera
HEDE-SP	Hedera SPECIES
HEDYARE	Hedypnois arenaria
HEDYCRE	Hedypnois cretica
HEDYRHA	Hedypnois rhagadioloides
HEDY-SP	Hedypnois SPECIES
HELIANG	Helianthemum angustatum
HELIAPE	Helianthemum apenninum
HELIA-A	Helianthemum apenninum subsp. apenninum
HELIA-S	Helianthemum apenninum subsp. stoechadifolium
HELICRO	Helianthemum croceum
HELIC-C	Helianthemum croceum subsp. croceum
HELIDIS	Helianthemum distachyos
HELIHIR	Helianthemum hirtum
HELIH-H	Helianthemum hirtum subsp. hirtum
HELILED	Helianthemum ledifolium
HELIL-L	Helianthemum ledifolium subsp. ledifolium
HELIMAR	Helianthemum marifolium
HELIM-M	Helianthemum marifolium subsp. marifolium
HELINUM	Helianthemum nummularium
HELIN-N	Helianthemum nummularium subsp. nummularium
HELIN-T	Helianthemum nummularium subsp. tomentosum
HELIORI	Helianthemum origanifolium
HELIO-O	Helianthemum origanifolium subsp. origanifolium
HELISAL	Helianthemum salicifolium
HELIS;S	Helianthemum salicifolium var. salicifolium
HELISAN	Helianthemum sanguineum
HELI-SP	Helianthemum SPECIES
HELIVIO	Helianthemum violaceum
HELIV-V	Helianthemum violaceum subsp. violaceum
HELAANN	Helianthus annuus
HELA-SP	Helianthus SPECIES
HELATUB	Helianthus tuberosus
HELCALB	Helictochloa albinervis
HELCBRO	Helictochloa bromoides
HELCB-B	Helictochloa bromoides subsp. bromoides
HELCHAC	Helictochloa hackelii
HELCLUS	Helictochloa lusitanica
HELCMAR	Helictochloa marginata
HELCMUR	Helictochloa murcica
HELC-SP	Helictochloa SPECIES
HELHFOE	Helichrysum foetidum
HELHF;F	Helichrysum foetidum var. foetidum
HELHORI	Helichrysum orientale
HELHPET	Helichrysum petiolare
HELHSER	Helichrysum serotinum
HELHS-P	Helichrysum serotinum subsp. picardii
HELHS-S	Helichrysum serotinum subsp. serotinum
HELH-SP	Helichrysum SPECIES
HELHSTO	Helichrysum stoechas
HELHS-T	Helichrysum stoechas subsp. stoechas
HELOCUR	Heliotropium curassavicum
HELOC;C	Heliotropium curassavicum var. curassavicum
HELOEUR	Heliotropium europaeum
HELO-SP	Heliotropium SPECIES
HELOSUP	Heliotropium supinum
HELLFOE	Helleborus foetidus
HELL-SP	Helleborus SPECIES
HELMECH	Helminthotheca echioides
HELM-SP	Helminthotheca SPECIES
HELMSPI	Helminthotheca spinosa
HELSINU	Helosciadium inundatum
HELSMIL	Helosciadium milfontinum
HELSNOD	Helosciadium nodiflorum
HELSN-N	Helosciadium nodiflorum subsp. nodiflorum
HELSREP	Helosciadium repens
HELS-SP	Helosciadium SPECIES
HEMIACR	Hemionitis acrostica
HEMIGUA	Hemionitis guanchica
HEMIHIS	Hemionitis hispanica
HEMIMAR	Hemionitis marantae
HEMIPTE	Hemionitis pteridioides
HEMI-SP	Hemionitis SPECIES
HEMITIN	Hemionitis tinaei
HERA-SP	Heracleum SPECIES
HERASPH	Heracleum sphondylium
HERAS-E	Heracleum sphondylium subsp. elegans
HERAS-S	Heracleum sphondylium subsp. sphondylium
HERNALG	Herniaria algarvica
HERNCIL	Herniaria ciliolata
HERNC-C	Herniaria ciliolata subsp. ciliolata
HERNC-R	Herniaria ciliolata subsp. robusta
HERNCIN	Herniaria cinerea
HERNGLA	Herniaria glabra
HERNLUS	Herniaria lusitanica
HERNMAR	Herniaria maritima
HERNSCA	Herniaria scabrida
HERN-SP	Herniaria SPECIES
HESPLAC	Hesperis laciniata
HESPL-L	Hesperis laciniata subsp. laciniata
HESP-SP	Hesperis SPECIES
HESELUS	Hesperocyparis lusitanica
HESEMAC	Hesperocyparis macrocarpa
HESE-SP	Hesperocyparis SPECIES
HETE-SP	Heteranthemis SPECIES
HETEVIS	Heteranthemis viscide-hirta
HETRREN	Heteranthera reniformis
HETRROT	Heteranthera rotundifolia
HETR-SP	Heteranthera SPECIES
HEXAHIR	Hexaphylla hirsuta
HEXA-SP	Hexaphylla SPECIES
HIBIMOS	Hibiscus moscheutos
HIBIM-M	Hibiscus moscheutos subsp. moscheutos
HIBI-SP	Hibiscus SPECIES
HIBITRI	Hibiscus trionum
HIERAMP	Hieracium amplexicaule
HIERA-A	Hieracium amplexicaule subsp. amplexicaule
HIERA-S	Hieracium amplexicaule subsp. spelaeum
HIERARE	Hieracium arevacorum
HIERBRE	Hieracium brevifolium
HIERB-B	Hieracium brevifolium subsp. brevifolium
HIERLAE	Hieracium laevigatum
HIERL-S	Hieracium laevigatum subsp. subscabratum
HIERLAC	Hieracium lachenalii
HIERL-C	Hieracium lachenalii subsp. chlorophyllum
HIERLEG	Hieracium legionense
HIERLUS	Hieracium lusitanicum
HIERL;L	Hieracium lusitanicum var. lusitanicum
HIERMUR	Hieracium murorum
HIERM-M	Hieracium murorum subsp. murorum
HIERM-O	Hieracium murorum subsp. oblongum
HIERSAB	Hieracium sabaudum
HIERS-D	Hieracium sabaudum subsp. dumosum
HIERS-N	Hieracium sabaudum subsp. nemorivagum
HIERS-O	Hieracium sabaudum subsp. obliquum
HIERS-V	Hieracium sabaudum subsp. vagum
HIERSCH	Hieracium schmidtii
HIERS-C	Hieracium schmidtii subsp. comatulum
HIER-SP	Hieracium SPECIES
HIERUMB	Hieracium umbellatum
HIERU-U	Hieracium umbellatum subsp. umbellatum
HIERVAS	Hieracium vasconicum
HIERV-V	Hieracium vasconicum subsp. vasconicum
HIERVIS	Hieracium visontinum
HIMAROB	Himantoglossum robertianum
HIMA-SP	Himantoglossum SPECIES
HIPPBIF	Hippocrepis biflora
HIPPCIL	Hippocrepis ciliata
HIPPMUL	Hippocrepis multisiliquosa
HIPP-SP	Hippocrepis SPECIES
HIPU-SP	Hippuris SPECIES
HIPUVUL	Hippuris vulgaris
HIRSINC	Hirschfeldia incana
HIRSI-I	Hirschfeldia incana subsp. incana
HIRS-SP	Hirschfeldia SPECIES
HISPHIS	Hispidella hispanica
HISP-SP	Hispidella SPECIES
HOLCANN	Holcus annuus
HOLCA-D	Holcus annuus subsp. duriensis
HOLCDUR	Holcus durieui
HOLCLAN	Holcus lanatus
HOLCMOL	Holcus mollis
HOLC-SP	Holcus SPECIES
HOLO-SP	Holosteum SPECIES
HOLOUMB	Holosteum umbellatum
HOLOU-U	Holosteum umbellatum subsp. umbellatum
HONCPEP	Honckenya peploides
HONCP-P	Honckenya peploides subsp. peploides
HONC-SP	Honckenya SPECIES
HORDBUL	Hordeum bulbosum
HORDMAR	Hordeum marinum
HORDM-G	Hordeum marinum subsp. gussoneanum
HORDM-M	Hordeum marinum subsp. marinum
HORDMUR	Hordeum murinum
HORDM-L	Hordeum murinum subsp. leporinum
HORDM-U	Hordeum murinum subsp. murinum
HORDSEC	Hordeum secalinum
HORD-SP	Hordeum SPECIES
HORDVUL	Hordeum vulgare
HORDV-D	Hordeum vulgare subsp. distichon
HORDV-V	Hordeum vulgare subsp. vulgare
HORNALP	Hornungia alpina
HORNA-A	Hornungia alpina subsp. auerswaldii
HORNPET	Hornungia petraea
HORNPRO	Hornungia procumbens
HORNP-P	Hornungia procumbens subsp. procumbens
HORN-SP	Hornungia SPECIES
HUMULUP	Humulus lupulus
HUMU-SP	Humulus SPECIES
HYACHIS	Hyacinthoides hispanica
HYACMAU	Hyacinthoides mauritanica
HYACNON	Hyacinthoides non-scripta
HYACPAI	Hyacinthoides paivae
HYAC-SP	Hyacinthoides SPECIES
HYDRMAC	Hydrangea macrophylla
HYDR-SP	Hydrangea SPECIES
HYDOBON	Hydrocotyle bonariensis
HYDO-SP	Hydrocotyle SPECIES
HYDOVUL	Hydrocotyle vulgaris
HYDCMOR	Hydrocharis morsus-ranae
HYDC-SP	Hydrocharis SPECIES
HYOSALB	Hyoscyamus albus
HYOSNIG	Hyoscyamus niger
HYOS-SP	Hyoscyamus SPECIES
HYOESCA	Hyoseris scabra
HYOE-SP	Hyoseris SPECIES
HYPAHIR	Hyparrhenia hirta
HYPA-SP	Hyparrhenia SPECIES
HYPEIMB	Hypecoum imberbe
HYPELIT	Hypecoum littorale
HYPEPRO	Hypecoum procumbens
HYPEP-P	Hypecoum procumbens subsp. procumbens
HYPE-SP	Hypecoum SPECIES
HYPRAND	Hypericum androsaemum
HYPRELO	Hypericum elodes
HYPRHIR	Hypericum hircinum
HYPRH-M	Hypericum hircinum subsp. majus
HYPRHUM	Hypericum humifusum
HYPRMON	Hypericum montanum
HYPRPER	Hypericum perfoliatum
HYPRP-P	Hypericum perfoliatum subsp. perfoliatum
HYPRPEF	Hypericum perforatum
HYPRP-E	Hypericum perforatum subsp. perforatum
HYPRPUB	Hypericum pubescens
HYPRPUL	Hypericum pulchrum
HYPR-SP	Hypericum SPECIES
HYPRTOM	Hypericum tomentosum
HYPRUND	Hypericum undulatum
HYPRU;U	Hypericum undulatum var. undulatum
HYPRVER	Hypericum veronense
HYPTCER	Hypertelis cerviana
HYPT-SP	Hypertelis SPECIES
HYPOGLA	Hypochaeris glabra
HYPORAD	Hypochaeris radicata
HYPOR-H	Hypochaeris radicata subsp. heterocarpa
HYPOR-R	Hypochaeris radicata subsp. radicata
HYPO-SP	Hypochaeris SPECIES
CHAEJAP	Chaenomeles japonica
CHAE-SP	Chaenomeles SPECIES
CHAESPE	Chaenomeles speciosa
CHANORI	Chaenorhinum origanifolium
CHANO-O	Chaenorhinum origanifolium subsp. origanifolium
CHANSER	Chaenorhinum serpyllifolium
CHANS-L	Chaenorhinum serpyllifolium subsp. lusitanicum
CHAN-SP	Chaenorhinum SPECIES
CHARNOD	Chaerophyllum nodosum
CHAR-SP	Chaerophyllum SPECIES
CHARTEM	Chaerophyllum temulum
CHATCYM	Chaetonychia cymosa
CHAT-SP	Chaetonychia SPECIES
CHAMLAW	Chamaecyparis lawsoniana
CHAM-SP	Chamaecyparis SPECIES
CHAAGUM	Chamaeleon gummifer
CHAA-SP	Chamaeleon SPECIES
CHALFUS	Chamaemelum fuscatum
CHALNOB	Chamaemelum nobile
CHAL-SP	Chamaemelum SPECIES
CHAOHUM	Chamaerops humilis
CHAOH;H	Chamaerops humilis var. humilis
CHAO-SP	Chamaerops SPECIES
CHASAET	Chasmanthe aethiopica
CHASFLO	Chasmanthe floribunda
CHAS-SP	Chasmanthe SPECIES
CHEISEM	Cheirolophus sempervirens
CHEI-SP	Cheirolophus SPECIES
CHEIULI	Cheirolophus uliginosus
CHELMAJ	Chelidonium majus
CHELM-M	Chelidonium majus subsp. majus
CHEL-SP	Chelidonium SPECIES
CHENMUR	Chenopodiastrum murale
CHEN-SP	Chenopodiastrum SPECIES
CHEOALB	Chenopodium album
CHEOA;A	Chenopodium album var. album
CHEOOPU	Chenopodium opulifolium
CHEO-SP	Chenopodium SPECIES
CHEOVUL	Chenopodium vulvaria
CHONJUN	Chondrilla juncea
CHONJ;J	Chondrilla juncea var. juncea
CHON-SP	Chondrilla SPECIES
CHRO-SP	Chrozophora SPECIES
CHROTIN	Chrozophora tinctoria
CHRYIND	Chrysanthemum indicum
CHRYI;I	Chrysanthemum indicum var. indicum
CHRY-SP	Chrysanthemum SPECIES
CHRSFRU	Chrysojasminum fruticans
CHRS-SP	Chrysojasminum SPECIES
CHRPOPP	Chrysosplenium oppositifolium
CHRP-SP	Chrysosplenium SPECIES
IBERCIL	Iberis ciliata
IBERC-W	Iberis ciliata subsp. welwitschii
IBERCON	Iberis contracta
IBERC-C	Iberis contracta subsp. contracta
IBERPEC	Iberis pectinata
IBERPRO	Iberis procumbens
IBERP-M	Iberis procumbens subsp. microcarpa
IBERP-P	Iberis procumbens subsp. procumbens
IBER-SP	Iberis SPECIES
IBEOKUZ	Iberodes kuzinskyana
IBEOLIN	Iberodes linifolia
IBEO-SP	Iberodes SPECIES
ILEXAQU	Ilex aquifolium
ILEX-SP	Ilex SPECIES
ILLE-SP	Illecebrum SPECIES
ILLEVER	Illecebrum verticillatum
IMPABAL	Impatiens balfourii
IMPA-SP	Impatiens SPECIES
IMPECYL	Imperata cylindrica
IMPE-SP	Imperata SPECIES
IONOABU	Ionopsidium abulense
IONOACA	Ionopsidium acaule
IONOGLA	Ionopsidium glastifolium
IONO-SP	Ionopsidium SPECIES
IPOMBAT	Ipomoea batatas
IPOMIND	Ipomoea indica
IPOMSAG	Ipomoea sagittata
IPOM-SP	Ipomoea SPECIES
IRISBOI	Iris boissieri
IRISFLO	Iris florentina
IRISFOE	Iris foetidissima
IRISLUT	Iris lutescens
IRISPLA	Iris planifolia
IRISPSE	Iris pseudacorus
IRIS-SP	Iris SPECIES
IRISXIP	Iris xiphium
ISATPLA	Isatis platyloba
ISAT-SP	Isatis SPECIES
ISATTIN	Isatis tinctoria
ISATT-T	Isatis tinctoria subsp. tinctoria
ISOEDEL	Isoetes delilei
ISOEDUR	Isoetes durieui
ISOEHIS	Isoetes histrix
ISOELON	Isoetes longissima
ISOESET	Isoetes setacea
ISOE-SP	Isoetes SPECIES
ISOLCER	Isolepis cernua
ISOLC;C	Isolepis cernua var. cernua
ISOLFLU	Isolepis fluitans
ISOLF;F	Isolepis fluitans var. fluitans
ISOLPSE	Isolepis pseudosetacea
ISOLSET	Isolepis setacea
ISOL-SP	Isolepis SPECIES
IXIAPAN	Ixia paniculata
IXIA-SP	Ixia SPECIES
JACOAQU	Jacobaea aquatica
JACOA-A	Jacobaea aquatica subsp. aquatica
JACOERR	Jacobaea erratica
JACOERU	Jacobaea erucifolia
JACOE-E	Jacobaea erucifolia subsp. erucifolia
JACOMAR	Jacobaea maritima
JACOM-M	Jacobaea maritima subsp. maritima
JACOMIN	Jacobaea minuta
JACO-SP	Jacobaea SPECIES
JACOVUL	Jacobaea vulgaris
JACOV-V	Jacobaea vulgaris subsp. vulgaris
JASICOR	Jasione corymbosa
JASICRI	Jasione crispa
JASIC-S	Jasione crispa subsp. sessiliflora
JASILAE	Jasione laevis
JASIL-L	Jasione laevis subsp. laevis
JASIMAR	Jasione maritima
JASIMON	Jasione montana
JASIM-M	Jasione montana subsp. montana
JASI-SP	Jasione SPECIES
JASMOFF	Jasminum officinale
JASM-SP	Jasminum SPECIES
JASO-SP	Jasonia SPECIES
JASOTUB	Jasonia tuberosa
JUGLREG	Juglans regia
JUGL-SP	Juglans SPECIES
JUNCCAP	Juncinella capitata
JUNC-SP	Juncinella SPECIES
JUNUACU	Juncus acutiflorus
JUNUA-A	Juncus acutiflorus subsp. acutiflorus
JUNUA-R	Juncus acutiflorus subsp. rugosus
JUNUACT	Juncus acutus
JUNUA-C	Juncus acutus subsp. acutus
JUNUA-L	Juncus acutus subsp. leopoldii
JUNUART	Juncus articulatus
JUNUA-T	Juncus articulatus subsp. articulatus
JUNUBUF	Juncus bufonius
JUNUBUL	Juncus bulbosus
JUNUCOM	Juncus compressus
JUNUCON	Juncus conglomeratus
JUNUEFF	Juncus effusus
JUNUE-E	Juncus effusus subsp. effusus
JUNUEMM	Juncus emmanuelis
JUNUFOL	Juncus foliosus
JUNUFON	Juncus fontanesii
JUNUF-F	Juncus fontanesii subsp. fontanesii
JUNUGER	Juncus gerardi
JUNUG-G	Juncus gerardi subsp. gerardi
JUNUHET	Juncus heterophyllus
JUNUHYB	Juncus hybridus
JUNUIMB	Juncus imbricatus
JUNUINF	Juncus inflexus
JUNUI-I	Juncus inflexus subsp. inflexus
JUNUMAR	Juncus maritimus
JUNUMIN	Juncus minutulus
JUNUPYG	Juncus pygmaeus
JUNURAN	Juncus ranarius
JUNUSOR	Juncus sorrentinoi
JUNU-SP	Juncus SPECIES
JUNUSPH	Juncus sphaerocarpus
JUNUSQU	Juncus squarrosus
JUNUSTR	Juncus striatus
JUNUSUB	Juncus subnodulosus
JUNUSUU	Juncus subulatus
JUNUTEN	Juncus tenageia
JUNUT-P	Juncus tenageia subsp. perpusillus
JUNUT-T	Juncus tenageia subsp. tenageia
JUNUTEU	Juncus tenuis
JUNUVAL	Juncus valvatus
JUNICOM	Juniperus communis
JUNIC;C	Juniperus communis var. communis
JUNINAV	Juniperus navicularis
JUNIOXY	Juniperus oxycedrus
JUNIO;B	Juniperus oxycedrus var. badia
JUNIO;O	Juniperus oxycedrus var. oxycedrus
JUNI-SP	Juniperus SPECIES
JUNITUR	Juniperus turbinata
JURIHUM	Jurinea humilis
JURI-SP	Jurinea SPECIES
KALADEL	Kalanchoe delagoensis
KALA-SP	Kalanchoe SPECIES
KICKCIR	Kickxia cirrhosa
KICKELA	Kickxia elatine
KICKE-E	Kickxia elatine subsp. elatine
KICKE-S	Kickxia elatine subsp. sieberi
KICKLAN	Kickxia lanigera
KICK-SP	Kickxia SPECIES
KICKSPU	Kickxia spuria
KICKS-I	Kickxia spuria subsp. integrifolia
KICKS-S	Kickxia spuria subsp. spuria
KLASALG	Klasea algarbiensis
KLASBOE	Klasea boetica
KLASB-L	Klasea boetica subsp. lusitanica
KLASFLA	Klasea flavescens
KLASF-F	Klasea flavescens subsp. flavescens
KLASF-N	Klasea flavescens subsp. neglecta
KLASINT	Klasea integrifolia
KLASI-I	Klasea integrifolia subsp. integrifolia
KLASPIN	Klasea pinnatifida
KLAS-SP	Klasea SPECIES
KNAUARV	Knautia arvensis
KNAUNEV	Knautia nevadensis
KNAU-SP	Knautia SPECIES
KNIP-SP	Kniphofia SPECIES
KNIPUVA	Kniphofia uvaria
KOELCAU	Koeleria caudata
KOELCRA	Koeleria crassipes
KOELHIS	Koeleria hispanica
KOELROD	Koeleria rodriguez-graciae
KOEL-SP	Koeleria SPECIES
KOELVAL	Koeleria vallesiana
KRUBPER	Krubera peregrina
KRUB-SP	Krubera SPECIES
KUNDSIC	Kundmannia sicula
KUND-SP	Kundmannia SPECIES
LACTSAL	Lactuca saligna
LACTSAT	Lactuca sativa
LACTSER	Lactuca serriola
LACT-SP	Lactuca SPECIES
LACTVIM	Lactuca viminea
LACTV-C	Lactuca viminea subsp. chondrilliflora
LACTV-V	Lactuca viminea subsp. viminea
LACTVIR	Lactuca virosa
LACTV-I	Lactuca virosa subsp. virosa
LAGAMAJ	Lagarosiphon major
LAGA-SP	Lagarosiphon SPECIES
LAGOCUM	Lagoecia cuminoides
LAGO-SP	Lagoecia SPECIES
LAGUOVA	Lagurus ovatus
LAGU-SP	Lagurus SPECIES
LAMAAUR	Lamarckia aurea
LAMA-SP	Lamarckia SPECIES
LAMIAMP	Lamium amplexicaule
LAMIA-A	Lamium amplexicaule subsp. amplexicaule
LAMIBIF	Lamium bifidum
LAMIB-B	Lamium bifidum subsp. bifidum
LAMICOU	Lamium coutinhoi
LAMIGAR	Lamium garganicum
LAMIG-G	Lamium garganicum subsp. garganicum
LAMIGEV	Lamium gevorense
LAMIHYB	Lamium hybridum
LAMIMAC	Lamium maculatum
LAMIPUR	Lamium purpureum
LAMIP;I	Lamium purpureum var. incisum
LAMIP;P	Lamium purpureum var. purpureum
LAMI-SP	Lamium SPECIES
LAPSCOM	Lapsana communis
LAPSC-C	Lapsana communis subsp. communis
LAPS-SP	Lapsana SPECIES
LATHAMP	Lathyrus amphicarpos
LATHANG	Lathyrus angulatus
LATHANN	Lathyrus annuus
LATHAPH	Lathyrus aphaca
LATHART	Lathyrus articulatus
LATHCIC	Lathyrus cicera
LATHCLY	Lathyrus clymenum
LATHELO	Lathyrus elodes
LATHHET	Lathyrus heterophyllus
LATHHIR	Lathyrus hirsutus
LATHLAT	Lathyrus latifolius
LATHL-L	Lathyrus latifolius subsp. latifolius
LATHLIN	Lathyrus linifolius
LATHNIG	Lathyrus niger
LATHN-N	Lathyrus niger subsp. niger
LATHNIS	Lathyrus nissolia
LATHN-I	Lathyrus nissolia subsp. nissolia
LATHODO	Lathyrus odoratus
LATHOCH	Lathyrus ochrus
LATHOLE	Lathyrus oleraceus
LATHPAL	Lathyrus palustris
LATHP-N	Lathyrus palustris subsp. nudicaulis
LATHPRA	Lathyrus pratensis
LATHSAT	Lathyrus sativus
LATHSET	Lathyrus setifolius
LATH-SP	Lathyrus SPECIES
LATHSPH	Lathyrus sphaericus
LATHSYL	Lathyrus sylvestris
LATHTIN	Lathyrus tingitanus
LAURNOB	Laurus nobilis
LAUR-SP	Laurus SPECIES
LAVALAT	Lavandula latifolia
LAVAMUL	Lavandula multifida
LAVAPED	Lavandula pedunculata
LAVAP-L	Lavandula pedunculata subsp. lusitanica
LAVAP-P	Lavandula pedunculata subsp. pedunculata
LAVAP-S	Lavandula pedunculata subsp. sampaioana
LAVA-SP	Lavandula SPECIES
LAVASTO	Lavandula stoechas
LAVAS-L	Lavandula stoechas subsp. luisieri
LAVAS-S	Lavandula stoechas subsp. stoechas
LAVAVIR	Lavandula viridis
LEERORY	Leersia oryzoides
LEER-SP	Leersia SPECIES
LEGOFAL	Legousia falcata
LEGOHYB	Legousia hybrida
LEGO-SP	Legousia SPECIES
LEGOSPE	Legousia speculum-veneris
LEMNGIB	Lemna gibba
LEMNMIN	Lemna minor
LEMNMIU	Lemna minuta
LEMN-SP	Lemna SPECIES
LEMNTRI	Lemna trisulca
LEMNVAL	Lemna valdiviana
LEONBOU	Leontodon bourgaeanus
LEONHIS	Leontodon hispidus
LEONH-H	Leontodon hispidus subsp. hispidus
LEONROT	Leontodon rothii
LEONSAX	Leontodon saxatilis
LEONS-S	Leontodon saxatilis subsp. saxatilis
LEON-SP	Leontodon SPECIES
LEONTIN	Leontodon tingitanus
LEONTUB	Leontodon tuberosus
LEPICAM	Lepidium campestre
LEPICOR	Lepidium coronopus
LEPIDID	Lepidium didymum
LEPIDRA	Lepidium draba
LEPIHET	Lepidium heterophyllum
LEPIH-H	Lepidium heterophyllum subsp. heterophyllum
LEPILAT	Lepidium latifolium
LEPIRUD	Lepidium ruderale
LEPISAT	Lepidium sativum
LEPI-SP	Lepidium SPECIES
LEPIVIR	Lepidium virginicum
LEPIV-V	Lepidium virginicum subsp. virginicum
LEPDREP	Lepidophorum repandum
LEPD-SP	Lepidophorum SPECIES
LEUCLEU	Leucaena leucocephala
LEUCL-G	Leucaena leucocephala subsp. glabrata
LEUC-SP	Leucaena SPECIES
LEUAFLA	Leucanthemopsis flaveola
LEUAF-F	Leucanthemopsis flaveola subsp. flaveola
LEUAF-R	Leucanthemopsis flaveola subsp. ricoi
LEUAPUL	Leucanthemopsis pulverulenta
LEUA-SP	Leucanthemopsis SPECIES
LEUNLAC	Leucanthemum lacustre
LEUNPSE	Leucanthemum pseudosylvaticum
LEUN-SP	Leucanthemum SPECIES
LEUNSYL	Leucanthemum sylvaticum
LEUNS-M	Leucanthemum sylvaticum subsp. merinoi
LEUNS-S	Leucanthemum sylvaticum subsp. sylvaticum
LEUNVUL	Leucanthemum vulgare
LEUNV-V	Leucanthemum vulgare subsp. vulgare
LIGULUC	Ligustrum lucidum
LIGUOVA	Ligustrum ovalifolium
LIGUO;O	Ligustrum ovalifolium var. ovalifolium
LIGU-SP	Ligustrum SPECIES
LIGUVUL	Ligustrum vulgare
LILAATT	Lilaeopsis attenuata
LILAA-A	Lilaeopsis attenuata subsp. attenuata
LILA-SP	Lilaeopsis SPECIES
LILICAN	Lilium candidum
LILIMAR	Lilium martagon
LILIM;M	Lilium martagon var. martagon
LILI-SP	Lilium SPECIES
LIMBCRI	Limbarda crithmoides
LIMB-SP	Limbarda SPECIES
LIMOABO	Limodorum abortivum
LIMOA;A	Limodorum abortivum var. abortivum
LIMO-SP	Limodorum SPECIES
LIMOTRA	Limodorum trabutianum
LIMNMON	Limoniastrum monopetalum
LIMN-SP	Limoniastrum SPECIES
LIMIALG	Limonium algarvense
LIMIAUR	Limonium auriculae-ursifolium
LIMIA-A	Limonium auriculae-ursifolium subsp. auriculae-ursifolium
LIMIA-L	Limonium auriculae-ursifolium subsp. lusitanicum
LIMIA-M	Limonium auriculae-ursifolium subsp. multillorum
LIMIAUI	Limonium auriculifolium
LIMIBIN	Limonium binervosum
LIMIDAV	Limonium daveaui
LIMIDOD	Limonium dodartii
LIMIECH	Limonium echioides
LIMILAX	Limonium laxiusculum
LIMIMAR	Limonium maritimum
LIMIMUL	Limonium multiflorum
LIMINAR	Limonium narbonense
LIMIOVA	Limonium ovalifolium
LIMIO-O	Limonium ovalifolium subsp. ovalifolium
LIMIPLU	Limonium plurisquamatum
LIMISIN	Limonium sinuatum
LIMIS-S	Limonium sinuatum subsp. sinuatum
LIMI-SP	Limonium SPECIES
LIMIVIR	Limonium virgatum
LIMIVUL	Limonium vulgare
LIMSAQU	Limosella aquatica
LIMSA;A	Limosella aquatica var. aquatica
LIMS-SP	Limosella SPECIES
LINAAER	Linaria aeruginea
LINAA-A	Linaria aeruginea subsp. aeruginea
LINAALG	Linaria algarviana
LINAAME	Linaria amethystea
LINAA-M	Linaria amethystea subsp. amethystea
LINAA-U	Linaria amethystea subsp. multipunctata
LINABIM	Linaria bimaculata
LINABIP	Linaria bipunctata
LINAB-B	Linaria bipunctata subsp. bipunctata
LINAB-G	Linaria bipunctata subsp. glutinosa
LINACAE	Linaria caesia
LINADIF	Linaria diffusa
LINAELE	Linaria elegans
LINAFIC	Linaria ficalhoana
LINAHIR	Linaria hirta
LINAINC	Linaria incarnata
LINAINT	Linaria intricata
LINAMIC	Linaria micrantha
LINAMUN	Linaria munbyana
LINAOBL	Linaria oblongifolia
LINAO-H	Linaria oblongifolia subsp. haenseleri
LINAPED	Linaria pedunculata
LINAPOL	Linaria polygalifolia
LINAP-L	Linaria polygalifolia subsp. lamarckii
LINAP-P	Linaria polygalifolia subsp. polygalifolia
LINAPSE	Linaria pseudamethystea
LINARIC	Linaria ricardoi
LINASAT	Linaria saturejoides
LINAS-S	Linaria saturejoides subsp. saturejoides
LINASAX	Linaria saxatilis
LINASIM	Linaria simplex
LINASPA	Linaria spartea
LINA-SP	Linaria SPECIES
LINASUP	Linaria supina
LINAS-U	Linaria supina subsp. supina
LINATRI	Linaria triornithophora
LINATRS	Linaria tristis
LINAT-T	Linaria tristis subsp. tristis
LINAVIS	Linaria viscosa
LINAV-C	Linaria viscosa subsp. crassifolia
LINAV-V	Linaria viscosa subsp. viscosa
LINDDUB	Lindernia dubia
LINDD;D	Lindernia dubia var. dubia
LINDPRO	Lindernia procumbens
LIND-SP	Lindernia SPECIES
LINUBIE	Linum bienne
LINUCAT	Linum catharticum
LINUC;C	Linum catharticum var. catharticum
LINUMAR	Linum maritimum
LINUM-M	Linum maritimum subsp. maritimum
LINUNAR	Linum narbonense
LINUN-N	Linum narbonense subsp. narbonense
LINUSET	Linum setaceum
LINU-SP	Linum SPECIES
LINUSTR	Linum strictum
LINUTEN	Linum tenue
LINUT-T	Linum tenue subsp. tenue
LINUTRI	Linum trigynum
LINUUSI	Linum usitatissimum
LINUU;U	Linum usitatissimum var. usitatissimum
LIPAPOL	Lipandra polysperma
LIPA-SP	Lipandra SPECIES
LIPPALB	Lippia alba
LIPP-SP	Lippia SPECIES
LITHOFF	Lithospermum officinale
LITH-SP	Lithospermum SPECIES
LITT-SP	Littorella SPECIES
LITTUNI	Littorella uniflora
LOBE-SP	Lobelia SPECIES
LOBEURE	Lobelia urens
LOBULIB	Lobularia libyca
LOBUMAR	Lobularia maritima
LOBUM-M	Lobularia maritima subsp. maritima
LOBU-SP	Lobularia SPECIES
LOEFBAE	Loeflingia baetica
LOEFB-B	Loeflingia baetica subsp. baetica
LOEFB;T	Loeflingia baetica var. tavaresiana
LOEF-SP	Loeflingia SPECIES
LOGFGAL	Logfia gallica
LOGFMIN	Logfia minima
LOGF-SP	Logfia SPECIES
LOLIARU	Lolium arundinaceum
LOLIA-A	Lolium arundinaceum subsp. arundinaceum
LOLIATL	Lolium atlantigenum
LOLIINT	Lolium interruptum
LOLIMED	Lolium mediterraneum
LOLIMUL	Lolium multiflorum
LOLIPER	Lolium perenne
