"ShortName"	"FullName"
"CALOSTI"	"Caloplaca stillicidiorum"
"CALOSUB"	"Caloplaca subpallida"
"CALOTEI"	"Caloplaca teicholyta"
"CALOTET"	"Caloplaca tetraspora"
"CALOTIR"	"Caloplaca tiroliensis"
"CALOTOM"	"Caloplaca tominii"
"CALOTOR"	"Caloplaca tornoensis"
"CALOTRI"	"Caloplaca tristiuscula"
"CALOVAR"	"Caloplaca variabilis"
"CALOVIT"	"Caloplaca vitellinaria"
"CALOVIE"	"Caloplaca vitellinula"
"CALOXAN"	"Caloplaca xantholyta"
"CALOXER"	"Caloplaca xerica"
"CALO-SP"	"Caloplaca species"
"CALFPAL"	"Caltha palustris"
"CALF-SP"	"Caltha species"
"CALYERO"	"Calymperes erosum"
"CALY-SP"	"Calymperes species"
"CALJARG"	"Calypogeia arguta"
"CALJAZU"	"Calypogeia azurea"
"CALJFIS"	"Calypogeia fissa"
"CALJINT"	"Calypogeia integristipula"
"CALJMUE"	"Calypogeia muelleriana"
"CALJNEE"	"Calypogeia neesiana"
"CALJSPH"	"Calypogeia sphagnicola"
"CALJSUE"	"Calypogeia suecica"
"CALJ-SP"	"Calypogeia species"
"CALKAPI"	"Calyptrochaeta apiculata"
"CALK-SP"	"Calyptrochaeta species"
"CALQPUL"	"Calystegia pulchra"
"CALQSEP"	"Calystegia sepium"
"CALQ#SE"	"Calystegia sepium agg."
"CALQSIL"	"Calystegia silvatica"
"CALQ-SP"	"Calystegia species"
"CAMEALY"	"Camelina alyssum"
"CAMEA-A"	"Camelina alyssum ssp. alyssum"
"CAMEA-I"	"Camelina alyssum ssp. integerrima"
"CAMEMIC"	"Camelina microcarpa"
"CAMEM-M"	"Camelina microcarpa ssp. microcarpa"
"CAMEM-S"	"Camelina microcarpa ssp. sylvestris"
"CAMERUM"	"Camelina rumelica"
"CAMESAT"	"Camelina sativa"
"CAMES-Z"	"Camelina sativa ssp. zingeri"
"CAMES-S"	"Camelina sativa ssp. sativa"
"CAME#SA"	"Camelina sativa agg."
"CAMELAX"	"Camelina laxa"
"CAME-SP"	"Camelina species"
"CAMPALL"	"Campanula alliariifolia"
"CAMPALP"	"Campanula alpina"
"CAMPBAR"	"Campanula barbata"
"CAMPB-B"	"Campanula barbata ssp. barbata"
"CAMPB-S"	"Campanula barbata ssp. strictopedunculata"
"CAMPBEC"	"Campanula beckiana"
"CAMPBOH"	"Campanula bohemica"
"CAMPBON"	"Campanula bononiensis"
"CAMPCAR"	"Campanula carnica"
"CAMPC-C"	"Campanula carnica ssp. carnica"
"CAMPCAP"	"Campanula carpatica"
"CAMPCEN"	"Campanula cenisia"
"CAMPCER"	"Campanula cervicaria"
"CAMPCES"	"Campanula cespitosa"
"CAMPCOC"	"Campanula cochleariifolia"
"CAMPGAR"	"Campanula garganica"
"CAMPGEL"	"Campanula gelida"
"CAMPGEN"	"Campanula gentilis"
"CAMPGLO"	"Campanula glomerata"
"CAMPLAT"	"Campanula latifolia"
"CAMPMAC"	"Campanula macrostachya"
"CAMPMED"	"Campanula medium"
"CAMPMOR"	"Campanula moravica"
"CAMPM-M"	"Campanula moravica ssp. moravica"
"CAMPM-X"	"Campanula moravica ssp. xylorrhiza"
"CAMPPAT"	"Campanula patula"
"CAMPP-J"	"Campanula patula ssp. jahorinae"
"CAMPP-P"	"Campanula patula ssp. patula"
"CAMPPER"	"Campanula persicifolia"
"CAMPPOS"	"Campanula poscharskyana"
"CAMPPRA"	"Campanula praesignis"
"CAMPPUL"	"Campanula pulla"
"CAMPPYR"	"Campanula pyramidalis"
"CAMPRAP"	"Campanula rapunculoides"
"CAMPRAU"	"Campanula rapunculus"
"CAMPRHO"	"Campanula rhomboidalis"
"CAMP#RO"	"Campanula rotundifolia agg."
"CAMPROT"	"Campanula rotundifolia"
"CAMPSCH"	"Campanula scheuchzeri"
"CAMPSER"	"Campanula serrata"
"CAMPSIB"	"Campanula sibirica"
"CAMPS-D"	"Campanula sibirica ssp. divergenti"
"CAMPS-S"	"Campanula sibirica ssp. sibirica"
"CAMPSPI"	"Campanula spicata"
"CAMPTHY"	"Campanula thyrsoides"
"CAMPT-C"	"Campanula thyrsoides ssp. carniolica"
"CAMPT-T"	"Campanula thyrsoides ssp. thyrsoides"
"CAMPTRA"	"Campanula trachelium"
"CAMPWIT"	"Campanula witasekiana"
"CAMPZOY"	"Campanula zoysii"
"CAMPG-E"	"Campanula glomerata ssp. elliptica s.lat."
"CAMPG-L"	"Campanula glomerata ssp. elliptica s.str."
"CAMPG-F"	"Campanula glomerata ssp. farinosa"
"CAMPG-P"	"Campanula glomerata ssp. pulchra"
"CAMPG-S"	"Campanula glomerata ssp. subcapitata"
"CAMPP-A"	"Campanula patula ssp. abietina"
"CAMPPOR"	"Campanula portenschlagiana"
"CAMPROU"	"Campanula rotundifolia ""mentiens"""
"CAMPRON"	"Campanula rotundifolia ""rotundifolia"""
"CAMPROD"	"Campanula rotundifolia ""sudetica"""
"CAMPROI"	"Campanula rotundifolia ""tatrae"""
"CAMPXYL"	"Campanula xylocarpa"
"CAMP-SP"	"Campanula species"
"CAMHANN"	"Camphorosma annua"
"CAMH-SP"	"Camphorosma species"
"CAMYCAL"	"Campylium calcareum"
"CAMYCHR"	"Campylium chrysophyllum"
"CAMYELO"	"Campylium elodes"
"CAMYHAL"	"Campylium halleri"
"CAMYLAX"	"Campylium laxifolium"
"CAMYLON"	"Campylium longicuspis"
"CAMYPOL"	"Campylium polygamum"
"CAMYSOM"	"Campylium sommerfeltii"
"CAMYSTE"	"Campylium stellatum"
"CAMYS;P"	"Campylium stellatum var. protensum"
"CAMYS;S"	"Campylium stellatum var. stellatum"
"CAMY-SP"	"Campylium species"
"CAMLATR"	"Campylopus atrovirens"
"CAMLA;A"	"Campylopus atrovirens var. adustus"
"CAMLA;T"	"Campylopus atrovirens var. atrovirens"
"CAMLBRE"	"Campylopus brevipilus"
"CAMLFLE"	"Campylopus flexuosus"
"CAMLFRA"	"Campylopus fragilis"
"CAMLGRA"	"Campylopus gracilis"
"CAMLINT"	"Campylopus introflexus"
"CAMLOER"	"Campylopus oerstedianus"
"CAMLPIL"	"Campylopus pilifer"
"CAMLPYR"	"Campylopus pyriformis"
"CAMLSCH"	"Campylopus schimperi"
"CAMLSET"	"Campylopus setifolius"
"CAMLSHA"	"Campylopus shawii"
"CAMLSUB"	"Campylopus subulatus"
"CAML-SP"	"Campylopus species"
"CAMOSAX"	"Campylostelium saxicola"
"CAMOSTR"	"Campylostelium strictum"
"CAMO-SP"	"Campylostelium species"
"CANDCON"	"Candelaria concolor"
"CAND-SP"	"Candelaria species"
"CANEAUR"	"Candelariella aurella"
"CANEAUE"	"Candelariella aurella f. smaragdula"
"CANEA;U"	"Candelariella aurella var. unilocularis"
"CANECOR"	"Candelariella coralliza"
"CANEEFF"	"Candelariella efflorescens"
"CANEKUU"	"Candelariella kuusamoensis"
"CANELUT"	"Candelariella lutella"
"CANEMED"	"Candelariella medians"
"CANEPLU"	"Candelariella plumbea"
"CANEREF"	"Candelariella reflexa"
"CANESUB"	"Candelariella subdeflexa"
"CANEVIT"	"Candelariella vitellina"
"CANEXAN"	"Candelariella xanthostigma"
"CANE-SP"	"Candelariella species"
"CANNSAT"	"Cannabis sativa s.lat."
"CANNS;S"	"Cannabis sativa var. sativa"
"CANNS;P"	"Cannabis sativa var. spontanea"
"CANN-SP"	"Cannabis species"
"CAPSBUR"	"Capsella bursa-pastoris"
"CAPSRUB"	"Capsella rubella"
"CAPS-SP"	"Capsella species"
"CAPIANN"	"Capsicum annuum"
"CAPI-SP"	"Capsicum species"
"CARAARB"	"Caragana arborescens"
"CARAFRU"	"Caragana frutex"
"CARA-SP"	"Caragana species"
"CARBAGG"	"Carbonea aggregantula"
"CARBASS"	"Carbonea assimilis"
"CARBATR"	"Carbonea atronivea"
"CARBHAL"	"Carbonea halacsyi"
"CARBSUP"	"Carbonea supersparsa"
"CARBVIT"	"Carbonea vitellinaria"
"CARBVOR"	"Carbonea vorticosa"
"CARB-SP"	"Carbonea species"
"CARDALP"	"Cardamine alpina"
"CARDAMA"	"Cardamine amara"
"CARDCHE"	"Cardamine chelidonia"
"CARDDEN"	"Cardamine dentata"
"CARDFLE"	"Cardamine flexuosa"
"CARDHIR"	"Cardamine hirsuta"
"CARDIMP"	"Cardamine impatiens"
"CARDMAT"	"Cardamine matthioli"
"CARDPAR"	"Cardamine parviflora"
"CARD#PR"	"Cardamine pratensis agg."
"CARDPRA"	"Cardamine pratensis"
"CARDRES"	"Cardamine resedifolia"
"CARDRIV"	"Cardamine rivularis auct."
"CARDTRI"	"Cardamine trifolia"
"CARDUDI"	"Cardamine udicola"
"CARDA-A"	"Cardamine amara ssp. amara"
"CARDA-O"	"Cardamine amara ssp. opicii"
"CARDMAJ"	"Cardamine majovskii"
"CARD-SP"	"Cardamine species"
"CARMARE"	"Cardaminopsis arenosa"
"CARMHAL"	"Cardaminopsis halleri"
"CARMPET"	"Cardaminopsis petraea"
"CARMARN"	"Cardaminopsis arenosa ""nitida"""
"CARMARO"	"Cardaminopsis arenosa ""petrogena"""
"CARMA-A"	"Cardaminopsis arenosa ssp. arenosa"
"CARMA-B"	"Cardaminopsis arenosa ssp. borbasii"
"CARMNEG"	"Cardaminopsis neglecta"
"CARM-SP"	"Cardaminopsis species"
"CARRDRA"	"Cardaria draba"
"CARR-SP"	"Cardaria species"
"CARUACA"	"Carduus acanthoides"
"CARUCAR"	"Carduus carduelis"
"CARUCOL"	"Carduus collinus"
"CARUC-C"	"Carduus collinus ssp. collinus"
"CARUCRA"	"Carduus crassifolius"
"CARUC-R"	"Carduus crassifolius ssp. crassifolius"
"CARUC-G"	"Carduus crassifolius ssp. glaucus"
"CARUCRI"	"Carduus crispus"
"CARUC-I"	"Carduus crispus ssp. crispus"
"CARU#DE"	"Carduus defloratus agg."
"CARUDEF"	"Carduus defloratus"
"CARUD-D"	"Carduus defloratus ssp. defloratus"
"CARUD-T"	"Carduus defloratus ssp. tridentinus"
"CARUHAM"	"Carduus hamulosus"
"CARUNUT"	"Carduus nutans"
"CARUPER"	"Carduus personata"
"CARUP-P"	"Carduus personata ssp. personata"
"CARUPYC"	"Carduus pycnocephalus"
"CARULOB"	"Carduus lobulatus"
"CARU-SP"	"Carduus species"
"CAREACU"	"Carex acuta"
"CAREACT"	"Carex acutiformis"
"CAREALB"	"Carex alba"
"CAREAPP"	"Carex appropinquata"
"CAREATE"	"Carex aterrima"
"CARE#AT"	"Carex atrata agg."
"CAREATR"	"Carex atrata"
"CAREATO"	"Carex atrofusca"
"CAREBAL"	"Carex baldensis"
"CAREBEB"	"Carex bebbii"
"CAREBIC"	"Carex bicolor"
"CAREBIG"	"Carex bigelowii"
"CAREB-R"	"Carex bigelowii ssp. rigida"
"CARELAC"	"Carex lachenalii"
"CAREBOH"	"Carex bohemica"
"CAREBRA"	"Carex brachystachys"
"CAREBRE"	"Carex brevicollis"
"CAREBRI"	"Carex brizoides"
"CAREBRU"	"Carex brunnescens"
"CAREB-B"	"Carex brunnescens ssp. brunnescens"
"CAREB-V"	"Carex brunnescens ssp. vitilis"
"CAREBUE"	"Carex buekii"
"CARE#BU"	"Carex buxbaumii agg."
"CAREBUX"	"Carex buxbaumii"
"CARE#CA"	"Carex canescens agg."
"CARECAN"	"Carex canescens"
"CARECAP"	"Carex capillaris"
"CARECAI"	"Carex capitata"
"CARECAR"	"Carex caryophyllea"
"CARECES"	"Carex cespitosa"
"CARECHA"	"Carex chabertii"
"CARECHO"	"Carex chordorrhiza"
"CARECUR"	"Carex curvata"
"CARECUV"	"Carex curvula"
"CAREC-C"	"Carex curvula ssp. curvula"
"CAREC-R"	"Carex curvula ssp. rosae"
"CAREDAV"	"Carex davalliana"
"CAREDEM"	"Carex demissa"
"CAREDIA"	"Carex diandra"
"CAREDIG"	"Carex digitata"
"CAREDIO"	"Carex dioica"
"CAREDIS"	"Carex distans"
"CAREDIT"	"Carex disticha"
"CAREDIV"	"Carex divisa"
"CAREDIU"	"Carex divulsa"
"CAREECH"	"Carex echinata"
"CAREELA"	"Carex elata"
"CAREE-E"	"Carex elata ssp. elata"
"CAREE-O"	"Carex elata ssp. omskiana"
"CAREELO"	"Carex elongata"
"CAREERI"	"Carex ericetorum"
"CAREFER"	"Carex ferruginea"
"CAREFIR"	"Carex firma"
"CAREFLA"	"Carex flacca"
"CAREF-F"	"Carex flacca ssp. flacca"
"CARE#FL"	"Carex flava agg."
"CAREFLV"	"Carex flava"
"CAREFOE"	"Carex foetida"
"CAREFRI"	"Carex frigida"
"CAREFRT"	"Carex fritschii"
"CAREFUL"	"Carex fuliginosa"
"CAREGUE"	"Carex guestphalica"
"CAREHAL"	"Carex halleriana"
"CAREHAR"	"Carex hartmanii"
"CAREHEL"	"Carex heleonastes"
"CAREHIR"	"Carex hirta"
"CAREHOR"	"Carex hordeistichos"
"CAREHOS"	"Carex hostiana"
"CAREHUM"	"Carex humilis"
"CAREJUN"	"Carex juncella auct."
"CARELAS"	"Carex lasiocarpa"
"CARELEE"	"Carex leersiana"
"CARELEP"	"Carex lepidocarpa"
"CAREL-L"	"Carex lepidocarpa ssp. lepidocarpa"
"CARELEO"	"Carex leporina"
"CARELIM"	"Carex limosa"
"CARELIP"	"Carex liparocarpos"
"CAREMAR"	"Carex maritima"
"CAREMEL"	"Carex melanostachya"
"CAREMIC"	"Carex michelii"
"CAREMIR"	"Carex microglochin"
"CAREMON"	"Carex montana"
"CAREMUC"	"Carex mucronata"
"CARE#MU"	"Carex muricata agg."
"CAREMUR"	"Carex muricata"
"CAREM-L"	"Carex muricata ssp. lamprocarpa"
"CAREM-M"	"Carex muricata ssp. muricata"
"CARENIG"	"Carex nigra"
"CARE#NI"	"Carex nigra agg."
"CARENOR"	"Carex norvegica"
"CARE#OR"	"Carex ornithopoda agg."
"CAREORN"	"Carex ornithopoda"
"CAREORI"	"Carex ornithopodoides"
"CAREOTR"	"Carex otrubae"
"CAREPAL"	"Carex pallens"
"CAREPAE"	"Carex pallescens"
"CAREPAN"	"Carex panicea"
"CAREPAI"	"Carex paniculata"
"CAREPAR"	"Carex parviflora"
"CAREPAU"	"Carex pauciflora"
"CAREPAP"	"Carex paupercula"
"CAREPED"	"Carex pediformis"
"CAREP-R"	"Carex pediformis ssp. rhizodes"
"CAREPEN"	"Carex pendula"
"CAREPIL"	"Carex pilosa"
"CAREPIU"	"Carex pilulifera"
"CARE#PR"	"Carex praecox agg."
"CAREPRA"	"Carex praecox"
"CAREPSE"	"Carex pseudocyperus"
"CAREPUL"	"Carex pulicaris"
"CAREPUN"	"Carex punctata"
"CARERAN"	"Carex randalpina"
"CAREREM"	"Carex remota"
"CAREREP"	"Carex repens"
"CARERIP"	"Carex riparia"
"CAREROS"	"Carex rostrata"
"CARERUP"	"Carex rupestris"
"CARESEC"	"Carex secalina"
"CARESEM"	"Carex sempervirens"
"CARESPI"	"Carex spicata"
"CARESTE"	"Carex stenophylla"
"CARESTR"	"Carex strigosa"
"CARESUP"	"Carex supina"
"CARESYL"	"Carex sylvatica"
"CARETOM"	"Carex tomentosa"
"CARETRA"	"Carex transsilvanica"
"CAREUMB"	"Carex umbrosa"
"CAREVAG"	"Carex vaginata"
"CAREVES"	"Carex vesicaria"
"CAREVIR"	"Carex viridula"
"CARE#VU"	"Carex vulpina agg."
"CAREVUL"	"Carex vulpina"
"CAREVUP"	"Carex vulpinoidea"
"CAREELT"	"Carex elata mod. dissoluta"
"CAREP;S"	"Carex praecox var. suzae"
"CAREPSU"	"Carex pseudobrizoides"
"CARE-SP"	"Carex species"
"CARLACA"	"Carlina acaulis"
"CARLA-A"	"Carlina acaulis ssp. acaulis"
"CARLA-C"	"Carlina acaulis ssp. caulescens"
"CARLBIE"	"Carlina biebersteinii"
"CARLB-B"	"Carlina biebersteinii ssp. biebersteinii"
"CARLB-R"	"Carlina biebersteinii ssp. brevibracteata"
"CARL#VU"	"Carlina vulgaris agg."
"CARLVUL"	"Carlina vulgaris"
"CARL-SP"	"Carlina species"
"CARPCER"	"Carpesium cernuum"
"CARP-SP"	"Carpesium species"
"CARIBET"	"Carpinus betulus"
"CARIORI"	"Carpinus orientalis"
"CARI-SP"	"Carpinus species"
"CARTLAN"	"Carthamus lanatus"
"CARTTIN"	"Carthamus tinctorius"
"CART-SP"	"Carthamus species"
"CARCCAR"	"Carum carvi"
"CARC-SP"	"Carum species"
"CASTSAT"	"Castanea sativa"
"CAST-SP"	"Castanea species"
"CATAAQU"	"Catabrosa aquatica"
"CATA-SP"	"Catabrosa species"
"CATNCAE"	"Catananche caerulea"
"CATN-SP"	"Catananche species"
"CATPRIG"	"Catapodium rigidum"
"CATPR-R"	"Catapodium rigidum ssp. rigidum"
"CATP-SP"	"Catapodium species"
"CATYCIN"	"Catapyrenium cinereum"
"CATYDAE"	"Catapyrenium daedaleum"
"CATYIMB"	"Catapyrenium imbecillum"
"CATYLAC"	"Catapyrenium lachneum"
"CATYL;O"	"Catapyrenium lachneum var. oleosum"
"CATYLAI"	"Catapyrenium lacinulatum"
"CATYMIC"	"Catapyrenium michelii"
"CATYNOR"	"Catapyrenium norvegicum"
"CATYPIL"	"Catapyrenium pilosellum"
"CATYRUF"	"Catapyrenium rufescens"
"CATYSQU"	"Catapyrenium squamulosum"
"CATYTRA"	"Catapyrenium trachyticum"
"CATYVEL"	"Catapyrenium velebiticum"
"CATYWAL"	"Catapyrenium waltheri"
"CATY-SP"	"Catapyrenium species"
"CATIALP"	"Catillaria alpina"
"CATIARG"	"Catillaria argillacea"
"CATIATO"	"Catillaria atomarioides"
"CATIC;C"	"Catillaria chalybeia var. chloropoliza"
"CATICHA"	"Catillaria chalybeia"
"CATICON"	"Catillaria contristans"
"CATIDET"	"Catillaria detractula"
"CATIERY"	"Catillaria erysiboides"
"CATILEN"	"Catillaria lenticularis"
"CATILOJ"	"Catillaria lojkana"
"CATIMIN"	"Catillaria minuta"
"CATINIG"	"Catillaria nigroclavata"
"CATIPRA"	"Catillaria praeposita"
"CATIRUG"	"Catillaria rugulosa"
"CATISCU"	"Catillaria sculpturata"
"CATISPO"	"Catillaria spodiza"
"CATI-SP"	"Catillaria species"
"CATRATR"	"Catinaria atropurpurea"
"CATRLAU"	"Catinaria laureri"
"CATRNEU"	"Catinaria neuschildii"
"CATR-SP"	"Catinaria species"
"CATOWAH"	"Catolechia wahlenbergii"
"CATO-SP"	"Catolechia species"
"CATSNIG"	"Catoscopium nigritum"
"CATS-SP"	"Catoscopium species"
"CAUCPLA"	"Caucalis platycarpos"
"CAUCP-M"	"Caucalis platycarpos ssp. muricata"
"CAUCP-P"	"Caucalis platycarpos ssp. platycarpos"
"CAUC-SP"	"Caucalis species"
"CECIUMB"	"Cecidonia umbonella"
"CECIXEN"	"Cecidonia xenophana"
"CECI-SP"	"Cecidonia species"
"CELASCA"	"Celastrus scandens"
"CELA-SP"	"Celastrus species"
"CELOARG"	"Celosia argentea"
"CELO-SP"	"Celosia species"
"CELTOCC"	"Celtis occidentalis"
"CELT-SP"	"Celtis species"
"CENCINC"	"Cenchrus incertus"
"CENC-SP"	"Cenchrus species"
"CENTCAL"	"Centaurea calcitrapa"
"CENTCYA"	"Centaurea cyanus"
"CENTDIC"	"Centaurea dichroantha"
"CENTDIF"	"Centaurea diffusa"
"CENTJAC"	"Centaurea jacea"
"CENTJ-A"	"Centaurea jacea ssp. angustifolia"
"CENTJ-G"	"Centaurea jacea ssp. gaudinii"
"CENTJ-J"	"Centaurea jacea ssp. jacea"
"CENTJ-M"	"Centaurea jacea ssp. macroptilon"
"CENTJ-O"	"Centaurea jacea ssp. oxylepis"
"CENTJ-P"	"Centaurea jacea ssp. pratensis"
"CENTJ-S"	"Centaurea jacea ssp. subjacea"
"CENTMON"	"Centaurea montana"
"CENTM-M"	"Centaurea montana ssp. mollis"
"CENTM-O"	"Centaurea montana ssp. montana"
"CENTNER"	"Centaurea nervosa"
"CENTNIG"	"Centaurea nigra"
"CENTN-N"	"Centaurea nigra ssp. nemoralis"
"CENTNIR"	"Centaurea nigrescens"
"CENTN-I"	"Centaurea nigrescens ssp. nigrescens"
"CENTN-T"	"Centaurea nigrescens ssp. transalpina"
"CENTN-V"	"Centaurea nigrescens ssp. vochinensis"
"CENT#PH"	"Centaurea phrygia agg."
"CENTPHR"	"Centaurea phrygia"
"CENTPSE"	"Centaurea elatior"
"CENTRUP"	"Centaurea rupestris"
"CENTRUT"	"Centaurea ruthenica"
"CENTSCA"	"Centaurea scabiosa"
"CENTS-A"	"Centaurea scabiosa ssp. alpestris"
"CENTS-B"	"Centaurea scabiosa ssp. badensis"
"CENTS-F"	"Centaurea scabiosa ssp. fritschii"
"CENTS-S"	"Centaurea scabiosa ssp. sadleriana"
"CENTS-C"	"Centaurea scabiosa ssp. scabiosa"
"CENTS-P"	"Centaurea scabiosa ssp. spinulosa"
"CENTS-T"	"Centaurea scabiosa ssp. tematinensis"
"CENTSOL"	"Centaurea solstitialis"
"CENTSTE"	"Centaurea stenolepis"
"CENTSTO"	"Centaurea stoebe s.lat."
"CENTS-M"	"Centaurea stoebe ssp. maculosa"
"CENTS-I"	"Centaurea stoebe ssp. micranthos"
"CENTS-O"	"Centaurea stoebe ssp. stoebe"
"CENTTRI"	"Centaurea triumfettii"
"CENTT-A"	"Centaurea triumfettii ssp. adscendens"
"CENTT-X"	"Centaurea triumfettii ssp. axillaris"
"CENTT-D"	"Centaurea triumfettii ssp. dominii"
"CENTT-S"	"Centaurea triumfettii ssp. stricta"
"CENTT-T"	"Centaurea triumfettii ssp. triumfettii sensu Fl. Eur."
"CENTARE"	"Centaurea arenaria"
"CENTDEA"	"Centaurea dealbata"
"CENTIND"	"Centaurea indurata"
"CENTJ-N"	"Centaurea jacea ssp. angustifolia ""tomentosa"""
"CENTMAR"	"Centaurea maramarosiensis"
"CENTMEL"	"Centaurea melitensis"
"CENTN-G"	"Centaurea nigra ssp. nigra"
"CENTP-M"	"Centaurea phrygia ssp. melanocalathia"
"CENTP-P"	"Centaurea phrygia ssp. phrygia"
"CENT-SP"	"Centaurea species"
"CENAERY"	"Centaurium erythraea"
"CENAE-E"	"Centaurium erythraea ssp. erythraea"
"CENALIT"	"Centaurium littorale"
"CENAL-L"	"Centaurium littorale ssp. littorale"
"CENAL-U"	"Centaurium littorale ssp. uliginosum"
"CENAPUL"	"Centaurium pulchellum"
"CENA-SP"	"Centaurium species"
"CENRRUB"	"Centranthus ruber"
"CENR-SP"	"Centranthus species"
"CENUMIN"	"Centunculus minimus"
"CENU-SP"	"Centunculus species"
"CEPHDAM"	"Cephalanthera damasonium"
"CEPHLON"	"Cephalanthera longifolia"
"CEPHRUB"	"Cephalanthera rubra"
"CEPH-SP"	"Cephalanthera species"
"CEPAALP"	"Cephalaria alpina"
"CEPASYR"	"Cephalaria syriaca"
"CEPATRA"	"Cephalaria transsylvanica"
"CEPAGIG"	"Cephalaria gigantea"
"CEPALIT"	"Cephalaria litvinovii"
"CEPA-SP"	"Cephalaria species"
"CEPLL;C"	"Cephalophysis leucospila var. caelivicina"
"CEPLL;L"	"Cephalophysis leucospila var. leucospila"
"CEPLLEU"	"Cephalophysis leucospila"
"CEPL-SP"	"Cephalophysis species"
"CEPOAMB"	"Cephalozia ambigua"
"CEPOBIC"	"Cephalozia bicuspidata"
"CEPOB;B"	"Cephalozia bicuspidata var. bicuspidata"
"CEPOB;L"	"Cephalozia bicuspidata var. lammersiana"
"CEPOCAT"	"Cephalozia catenulata"
"CEPOCON"	"Cephalozia connivens"
"CEPOHIB"	"Cephalozia hibernica"
"CEPOLAC"	"Cephalozia lacinulata"
"CEPOLEU"	"Cephalozia leucantha"
"CEPOLOI"	"Cephalozia loitlesbergeri"
"CEPOLUN"	"Cephalozia lunulifolia"
"CEPOMAC"	"Cephalozia macounii"
"CEPOMAR"	"Cephalozia macrostachya"
"CEPOM;M"	"Cephalozia macrostachya var. macrostachya"
"CEPOM;S"	"Cephalozia macrostachya var. spinifera"
"CEPOPLE"	"Cephalozia pleniceps"
"CEPO-SP"	"Cephalozia species"
"CEPZARC"	"Cephaloziella arctica"
"CEPZBAU"	"Cephaloziella baumgartneri"
"CEPZCAL"	"Cephaloziella calyculata"
"CEPZDEN"	"Cephaloziella dentata"
"CEPZDIV"	"Cephaloziella divaricata"
"CEPZD;D"	"Cephaloziella divaricata var. divaricata"
"CEPZD;S"	"Cephaloziella divaricata var. scabra"
"CEPZELA"	"Cephaloziella elachista"
"CEPZELE"	"Cephaloziella elegans"
"CEPZGRI"	"Cephaloziella grimsulana"
"CEPZHAM"	"Cephaloziella hampeana"
"CEPZINT"	"Cephaloziella integerrima"
"CEPZMAS"	"Cephaloziella massalongi"
"CEPZNIC"	"Cephaloziella nicholsonii"
"CEPZPHY"	"Cephaloziella phyllacantha"
"CEPZRUB"	"Cephaloziella rubella"
"CEPZR;A"	"Cephaloziella rubella var. arctogena"
"CEPZR;R"	"Cephaloziella rubella var. rubella"
"CEPZR;S"	"Cephaloziella rubella var. sullivantii"
"CEPZSPI"	"Cephaloziella spinigera"
"CEPZSTE"	"Cephaloziella stellulifera"
"CEPZTUR"	"Cephaloziella turneri"
"CEPZUNC"	"Cephaloziella uncinata"
"CEPZ-SP"	"Cephaloziella species"
"CERAALP"	"Cerastium alpinum s.str."
"CERAALS"	"Cerastium alsinifolium"
"CERAARV"	"Cerastium arvense"
"CERAA-A"	"Cerastium arvense ssp. arvense"
"CERAA-C"	"Cerastium arvense ssp. calcicola"
"CERAA-S"	"Cerastium arvense ssp. strictum"
"CERABIE"	"Cerastium biebersteinii"
"CERA#BR"	"Cerastium brachypetalum agg."
"CERABRA"	"Cerastium brachypetalum"
"CERAB-B"	"Cerastium brachypetalum ssp. brachypetalum"
"CERAB-T"	"Cerastium brachypetalum ssp. tauricum"
"CERACAR"	"Cerastium carinthiacum"
"CERAC-A"	"Cerastium carinthiacum ssp. austroalpinum"
"CERAC-C"	"Cerastium carinthiacum ssp. carinthiacum"
"CERACER"	"Cerastium cerastoides"
"CERADUB"	"Cerastium dubium"
"CERA#FO"	"Cerastium fontanum agg."
"CERAFON"	"Cerastium fontanum"
"CERAGLO"	"Cerastium glomeratum"
"CERAGLU"	"Cerastium glutinosum"
"CERAHOL"	"Cerastium holosteoides"
"CERAJUL"	"Cerastium julicum"
"CERALAN"	"Cerastium lanatum auct."
"CERALAT"	"Cerastium latifolium"
"CERALUC"	"Cerastium lucorum"
"CERAPED"	"Cerastium pedunculatum"
"CERA#PU"	"Cerastium pumilum agg."
"CERAPUM"	"Cerastium pumilum"
"CERAPUI"	"Cerastium pumilum f. subtetrandrum"
"CERASEM"	"Cerastium semidecandrum"
"CERASYL"	"Cerastium sylvaticum"
"CERATEN"	"Cerastium tenoreanum"
"CERATOM"	"Cerastium tomentosum"
"CERAUNI"	"Cerastium uniflorum"
"CERAA-G"	"Cerastium arvense ssp. glandulosum"
"CERA-SP"	"Cerastium species"
"CERTFAL"	"Ceratocephala falcata"
"CERTORT"	"Ceratocephala orthoceras"
"CERT-SP"	"Ceratocephala species"
"CEROCON"	"Ceratodon conicus"
"CEROHET"	"Ceratodon heterophyllus"
"CEROPUR"	"Ceratodon purpureus"
"CEROP-C"	"Ceratodon purpureus ssp. conicus"
"CEROP-P"	"Ceratodon purpureus ssp. purpureus"
"CEROP-U"	"Ceratodon purpureus ssp. purpureus var. brevidens"
"CEROP-R"	"Ceratodon purpureus ssp. purpureus var. purpureus"
"CERO-SP"	"Ceratodon species"
"CERPDEM"	"Ceratophyllum demersum"
"CERPD-D"	"Ceratophyllum demersum ssp. demersum"
"CERPD-P"	"Ceratophyllum demersum ssp. platyacanthum"
"CERPSUB"	"Ceratophyllum submersum"
"CERP-SP"	"Ceratophyllum species"
